timestamp,day_of_week,hour_of_day,temperature,precipitation,load
2025-07-18 05:53:36.334338,4,5,26.7,0.0,9
2025-07-18 06:53:36.334338,4,6,27.8,1.16,8
2025-07-18 07:53:36.334338,4,7,30.8,0.0,6
2025-07-18 08:53:36.334338,4,8,32.3,0.0,55
2025-07-18 09:53:36.334338,4,9,30.8,0.0,70
2025-07-18 10:53:36.334338,4,10,31.5,0.0,78
2025-07-18 11:53:36.334338,4,11,32.6,0.0,307
2025-07-18 12:53:36.334338,4,12,28.7,0.0,218
2025-07-18 13:53:36.334338,4,13,30.2,0.0,213
2025-07-18 14:53:36.334338,4,14,35.4,0.0,240
2025-07-18 15:53:36.334338,4,15,35.2,0.0,44
2025-07-18 16:53:36.334338,4,16,30.4,0.0,41
2025-07-18 17:53:36.334338,4,17,30.8,0.0,84
2025-07-18 18:53:36.334338,4,18,29.0,0.0,138
2025-07-18 19:53:36.334338,4,19,33.3,0.0,117
2025-07-18 20:53:36.334338,4,20,28.2,0.0,13
2025-07-18 21:53:36.334338,4,21,24.7,0.0,13
2025-07-18 22:53:36.334338,4,22,22.2,0.0,20
2025-07-18 23:53:36.334338,4,23,20.4,1.99,5
2025-07-19 00:53:36.334338,5,0,23.9,0.0,0
2025-07-19 01:53:36.334338,5,1,22.1,0.0,0
2025-07-19 02:53:36.334338,5,2,21.3,3.73,0
2025-07-19 03:53:36.334338,5,3,23.7,0.0,0
2025-07-19 04:53:36.334338,5,4,23.9,0.0,0
2025-07-19 05:53:36.334338,5,5,30.6,0.0,0
2025-07-19 06:53:36.334338,5,6,30.3,0.0,0
2025-07-19 07:53:36.334338,5,7,29.8,0.0,0
2025-07-19 08:53:36.334338,5,8,34.0,0.88,0
2025-07-19 09:53:36.334338,5,9,32.3,0.0,12
2025-07-19 10:53:36.334338,5,10,31.2,0.0,0
2025-07-19 11:53:36.334338,5,11,36.5,0.0,138
2025-07-19 12:53:36.334338,5,12,34.7,0.0,240
2025-07-19 13:53:36.334338,5,13,31.4,0.0,185
2025-07-19 14:53:36.334338,5,14,32.6,0.0,188
2025-07-19 15:53:36.334338,5,15,30.4,0.0,0
2025-07-19 16:53:36.334338,5,16,28.4,0.0,0
2025-07-19 17:53:36.334338,5,17,31.8,1.36,72
2025-07-19 18:53:36.334338,5,18,32.5,0.0,50
2025-07-19 19:53:36.334338,5,19,24.6,0.69,48
2025-07-19 20:53:36.334338,5,20,27.3,0.0,0
2025-07-19 21:53:36.334338,5,21,23.9,0.0,0
2025-07-19 22:53:36.334338,5,22,23.4,0.0,0
2025-07-19 23:53:36.334338,5,23,22.7,0.0,0
2025-07-20 00:53:36.334338,6,0,22.0,0.0,0
2025-07-20 01:53:36.334338,6,1,24.0,0.0,0
2025-07-20 02:53:36.334338,6,2,22.8,0.0,0
2025-07-20 03:53:36.334338,6,3,25.8,0.0,0
2025-07-20 04:53:36.334338,6,4,26.2,0.0,0
2025-07-20 05:53:36.334338,6,5,27.0,0.0,0
2025-07-20 06:53:36.334338,6,6,27.0,0.0,0
2025-07-20 07:53:36.334338,6,7,28.9,0.0,0
2025-07-20 08:53:36.334338,6,8,32.8,0.0,0
2025-07-20 09:53:36.334338,6,9,33.4,0.0,3
2025-07-20 10:53:36.334338,6,10,31.2,0.0,0
2025-07-20 11:53:36.334338,6,11,33.9,0.0,196
2025-07-20 12:53:36.334338,6,12,35.4,0.0,288
2025-07-20 13:53:36.334338,6,13,30.4,0.0,196
2025-07-20 14:53:36.334338,6,14,34.3,0.0,175
2025-07-20 15:53:36.334338,6,15,31.1,0.0,0
2025-07-20 16:53:36.334338,6,16,32.5,0.0,0
2025-07-20 17:53:36.334338,6,17,28.7,0.0,2
2025-07-20 18:53:36.334338,6,18,25.3,0.0,70
2025-07-20 19:53:36.334338,6,19,24.4,0.0,1
2025-07-20 20:53:36.334338,6,20,26.5,0.0,0
2025-07-20 21:53:36.334338,6,21,25.9,0.0,0
2025-07-20 22:53:36.334338,6,22,22.8,0.0,0
2025-07-20 23:53:36.334338,6,23,25.4,0.0,0
2025-07-21 00:53:36.334338,0,0,20.6,0.0,21
2025-07-21 01:53:36.334338,0,1,24.0,0.0,5
2025-07-21 02:53:36.334338,0,2,22.2,0.0,6
2025-07-21 03:53:36.334338,0,3,24.2,0.0,24
2025-07-21 04:53:36.334338,0,4,26.6,0.0,10
2025-07-21 05:53:36.334338,0,5,26.0,0.0,0
2025-07-21 06:53:36.334338,0,6,28.3,0.0,10
2025-07-21 07:53:36.334338,0,7,32.3,0.0,10
2025-07-21 08:53:36.334338,0,8,30.4,0.0,42
2025-07-21 09:53:36.334338,0,9,34.3,0.0,49
2025-07-21 10:53:36.334338,0,10,31.1,0.0,75
2025-07-21 11:53:36.334338,0,11,35.0,0.0,275
2025-07-21 12:53:36.334338,0,12,37.0,1.74,235
2025-07-21 13:53:36.334338,0,13,29.0,0.0,272
2025-07-21 14:53:36.334338,0,14,31.8,0.0,273
2025-07-21 15:53:36.334338,0,15,33.8,0.0,31
2025-07-21 16:53:36.334338,0,16,31.2,0.0,36
2025-07-21 17:53:36.334338,0,17,31.2,1.24,115
2025-07-21 18:53:36.334338,0,18,27.9,0.0,107
2025-07-21 19:53:36.334338,0,19,28.0,0.51,140
2025-07-21 20:53:36.334338,0,20,26.3,0.0,6
2025-07-21 21:53:36.334338,0,21,28.0,0.0,0
2025-07-21 22:53:36.334338,0,22,25.3,0.0,16
2025-07-21 23:53:36.334338,0,23,25.0,0.0,6
2025-07-22 00:53:36.334338,1,0,23.4,0.0,0
2025-07-22 01:53:36.334338,1,1,23.4,0.0,4
2025-07-22 02:53:36.334338,1,2,24.0,0.0,23
2025-07-22 03:53:36.334338,1,3,26.5,0.0,0
2025-07-22 04:53:36.334338,1,4,25.9,1.16,19
2025-07-22 05:53:36.334338,1,5,28.5,0.0,4
2025-07-22 06:53:36.334338,1,6,33.4,0.0,2
2025-07-22 07:53:36.334338,1,7,32.3,0.0,0
2025-07-22 08:53:36.334338,1,8,31.1,0.0,23
2025-07-22 09:53:36.334338,1,9,35.2,0.0,51
2025-07-22 10:53:36.334338,1,10,32.8,0.0,72
2025-07-22 11:53:36.334338,1,11,30.0,1.02,249
2025-07-22 12:53:36.334338,1,12,32.3,0.0,355
2025-07-22 13:53:36.334338,1,13,30.4,0.0,264
2025-07-22 14:53:36.334338,1,14,32.9,0.0,242
2025-07-22 15:53:36.334338,1,15,32.9,0.0,14
2025-07-22 16:53:36.334338,1,16,35.2,0.0,22
2025-07-22 17:53:36.334338,1,17,31.3,0.0,114
2025-07-22 18:53:36.334338,1,18,28.9,0.0,124
2025-07-22 19:53:36.334338,1,19,29.7,0.0,146
2025-07-22 20:53:36.334338,1,20,22.4,0.0,10
2025-07-22 21:53:36.334338,1,21,26.3,0.0,0
2025-07-22 22:53:36.334338,1,22,26.6,0.0,13
2025-07-22 23:53:36.334338,1,23,21.6,0.0,5
2025-07-23 00:53:36.334338,2,0,26.7,2.75,33
2025-07-23 01:53:36.334338,2,1,25.2,0.0,15
2025-07-23 02:53:36.334338,2,2,24.2,0.0,11
2025-07-23 03:53:36.334338,2,3,27.1,0.0,7
2025-07-23 04:53:36.334338,2,4,31.4,0.0,3
2025-07-23 05:53:36.334338,2,5,28.5,0.0,5
2025-07-23 06:53:36.334338,2,6,29.9,0.0,0
2025-07-23 07:53:36.334338,2,7,29.8,0.0,1
2025-07-23 08:53:36.334338,2,8,30.2,0.0,81
2025-07-23 09:53:36.334338,2,9,34.6,0.0,45
2025-07-23 10:53:36.334338,2,10,32.1,0.0,51
2025-07-23 11:53:36.334338,2,11,34.4,0.0,233
2025-07-23 12:53:36.334338,2,12,33.5,0.0,287
2025-07-23 13:53:36.334338,2,13,35.2,0.0,202
2025-07-23 14:53:36.334338,2,14,34.5,0.52,207
2025-07-23 15:53:36.334338,2,15,35.1,0.0,44
2025-07-23 16:53:36.334338,2,16,31.0,0.0,9
2025-07-23 17:53:36.334338,2,17,30.2,1.09,170
2025-07-23 18:53:36.334338,2,18,27.5,0.0,116
2025-07-23 19:53:36.334338,2,19,27.3,0.0,92
2025-07-23 20:53:36.334338,2,20,27.8,0.0,0
2025-07-23 21:53:36.334338,2,21,27.5,0.0,12
2025-07-23 22:53:36.334338,2,22,23.3,0.0,0
2025-07-23 23:53:36.334338,2,23,26.4,0.0,0
2025-07-24 00:53:36.334338,3,0,27.2,1.43,5
2025-07-24 01:53:36.334338,3,1,25.5,0.0,0
2025-07-24 02:53:36.334338,3,2,29.0,0.82,9
2025-07-24 03:53:36.334338,3,3,24.5,0.0,0
2025-07-24 04:53:36.334338,3,4,24.6,0.0,19
2025-07-24 05:53:36.334338,3,5,24.7,0.0,3
2025-07-24 06:53:36.334338,3,6,32.6,0.0,0
2025-07-24 07:53:36.334338,3,7,32.2,0.0,20
2025-07-24 08:53:36.334338,3,8,32.0,0.0,70
2025-07-24 09:53:36.334338,3,9,33.7,0.0,66
2025-07-24 10:53:36.334338,3,10,31.7,0.0,27
2025-07-24 11:53:36.334338,3,11,39.3,0.0,179
2025-07-24 12:53:36.334338,3,12,34.9,0.0,268
2025-07-24 13:53:36.334338,3,13,34.7,0.0,198
2025-07-24 14:53:36.334338,3,14,35.4,0.0,184
2025-07-24 15:53:36.334338,3,15,34.1,0.0,37
2025-07-24 16:53:36.334338,3,16,32.6,0.0,31
2025-07-24 17:53:36.334338,3,17,29.3,0.0,125
2025-07-24 18:53:36.334338,3,18,30.6,0.0,139
2025-07-24 19:53:36.334338,3,19,32.1,0.0,130
2025-07-24 20:53:36.334338,3,20,29.8,0.0,6
2025-07-24 21:53:36.334338,3,21,29.3,0.0,18
2025-07-24 22:53:36.334338,3,22,24.3,0.89,5
2025-07-24 23:53:36.334338,3,23,22.9,0.0,1
2025-07-25 00:53:36.334338,4,0,24.4,0.79,11
2025-07-25 01:53:36.334338,4,1,25.0,1.21,24
2025-07-25 02:53:36.334338,4,2,27.5,0.0,7
2025-07-25 03:53:36.334338,4,3,22.8,0.0,0
2025-07-25 04:53:36.334338,4,4,30.3,0.0,0
2025-07-25 05:53:36.334338,4,5,28.1,1.24,5
2025-07-25 06:53:36.334338,4,6,28.8,1.13,1
2025-07-25 07:53:36.334338,4,7,29.0,0.0,1
2025-07-25 08:53:36.334338,4,8,28.9,0.0,28
2025-07-25 09:53:36.334338,4,9,34.9,0.0,55
2025-07-25 10:53:36.334338,4,10,34.2,0.0,67
2025-07-25 11:53:36.334338,4,11,32.0,0.0,211
2025-07-25 12:53:36.334338,4,12,32.1,0.0,329
2025-07-25 13:53:36.334338,4,13,33.9,0.0,288
2025-07-25 14:53:36.334338,4,14,37.4,1.6,237
2025-07-25 15:53:36.334338,4,15,32.8,0.0,43
2025-07-25 16:53:36.334338,4,16,29.2,3.84,92
2025-07-25 17:53:36.334338,4,17,30.6,0.0,102
2025-07-25 18:53:36.334338,4,18,29.2,0.97,131
2025-07-25 19:53:36.334338,4,19,23.1,0.53,107
2025-07-25 20:53:36.334338,4,20,27.2,1.97,16
2025-07-25 21:53:36.334338,4,21,25.8,0.0,15
2025-07-25 22:53:36.334338,4,22,26.8,3.96,25
2025-07-25 23:53:36.334338,4,23,28.7,0.0,6
2025-07-26 00:53:36.334338,5,0,27.0,0.0,0
2025-07-26 01:53:36.334338,5,1,24.4,0.0,0
2025-07-26 02:53:36.334338,5,2,23.3,0.0,0
2025-07-26 03:53:36.334338,5,3,31.4,0.0,0
2025-07-26 04:53:36.334338,5,4,27.4,0.0,0
2025-07-26 05:53:36.334338,5,5,28.5,0.0,0
2025-07-26 06:53:36.334338,5,6,29.8,0.0,0
2025-07-26 07:53:36.334338,5,7,31.5,1.07,0
2025-07-26 08:53:36.334338,5,8,32.0,0.0,0
2025-07-26 09:53:36.334338,5,9,32.2,0.95,9
2025-07-26 10:53:36.334338,5,10,33.1,0.0,5
2025-07-26 11:53:36.334338,5,11,34.6,0.0,194
2025-07-26 12:53:36.334338,5,12,33.7,0.0,158
2025-07-26 13:53:36.334338,5,13,33.2,0.0,152
2025-07-26 14:53:36.334338,5,14,34.4,0.0,134
2025-07-26 15:53:36.334338,5,15,32.9,0.0,0
2025-07-26 16:53:36.334338,5,16,35.4,0.0,0
2025-07-26 17:53:36.334338,5,17,25.8,0.0,72
2025-07-26 18:53:36.334338,5,18,32.0,0.0,14
2025-07-26 19:53:36.334338,5,19,31.1,0.0,67
2025-07-26 20:53:36.334338,5,20,23.2,0.0,0
2025-07-26 21:53:36.334338,5,21,25.6,0.0,0
2025-07-26 22:53:36.334338,5,22,24.8,0.0,0
2025-07-26 23:53:36.334338,5,23,22.2,0.0,0
2025-07-27 00:53:36.334338,6,0,23.3,0.0,0
2025-07-27 01:53:36.334338,6,1,22.8,0.0,0
2025-07-27 02:53:36.334338,6,2,29.1,0.0,0
2025-07-27 03:53:36.334338,6,3,28.2,0.0,0
2025-07-27 04:53:36.334338,6,4,29.9,0.0,0
2025-07-27 05:53:36.334338,6,5,30.0,0.0,0
2025-07-27 06:53:36.334338,6,6,27.6,0.0,0
2025-07-27 07:53:36.334338,6,7,30.1,0.0,0
2025-07-27 08:53:36.334338,6,8,33.4,0.0,0
2025-07-27 09:53:36.334338,6,9,31.0,0.0,0
2025-07-27 10:53:36.334338,6,10,35.7,0.0,0
2025-07-27 11:53:36.334338,6,11,34.3,0.0,122
2025-07-27 12:53:36.334338,6,12,34.2,0.0,166
2025-07-27 13:53:36.334338,6,13,36.2,0.96,128
2025-07-27 14:53:36.334338,6,14,35.1,0.0,176
2025-07-27 15:53:36.334338,6,15,32.7,0.0,0
2025-07-27 16:53:36.334338,6,16,34.7,0.0,0
2025-07-27 17:53:36.334338,6,17,29.1,0.0,106
2025-07-27 18:53:36.334338,6,18,31.2,0.0,75
2025-07-27 19:53:36.334338,6,19,29.8,0.0,35
2025-07-27 20:53:36.334338,6,20,26.8,0.0,0
2025-07-27 21:53:36.334338,6,21,27.1,0.0,0
2025-07-27 22:53:36.334338,6,22,23.1,0.0,0
2025-07-27 23:53:36.334338,6,23,27.0,0.0,0
2025-07-28 00:53:36.334338,0,0,24.6,0.0,17
2025-07-28 01:53:36.334338,0,1,24.1,0.0,13
2025-07-28 02:53:36.334338,0,2,27.7,0.0,0
2025-07-28 03:53:36.334338,0,3,25.0,0.0,0
2025-07-28 04:53:36.334338,0,4,24.6,0.0,20
2025-07-28 05:53:36.334338,0,5,25.5,0.0,6
2025-07-28 06:53:36.334338,0,6,31.2,0.0,0
2025-07-28 07:53:36.334338,0,7,28.7,0.0,12
2025-07-28 08:53:36.334338,0,8,36.0,0.0,67
2025-07-28 09:53:36.334338,0,9,29.3,0.0,45
2025-07-28 10:53:36.334338,0,10,37.7,0.0,64
2025-07-28 11:53:36.334338,0,11,35.2,1.95,232
2025-07-28 12:53:36.334338,0,12,34.8,0.0,144
2025-07-28 13:53:36.334338,0,13,33.7,0.0,231
2025-07-28 14:53:36.334338,0,14,35.1,0.0,235
2025-07-28 15:53:36.334338,0,15,33.4,0.0,53
2025-07-28 16:53:36.334338,0,16,34.7,0.0,19
2025-07-28 17:53:36.334338,0,17,31.5,0.0,77
2025-07-28 18:53:36.334338,0,18,30.3,1.74,131
2025-07-28 19:53:36.334338,0,19,28.0,0.0,103
2025-07-28 20:53:36.334338,0,20,27.4,0.0,0
2025-07-28 21:53:36.334338,0,21,27.1,0.0,0
2025-07-28 22:53:36.334338,0,22,22.2,0.0,0
2025-07-28 23:53:36.334338,0,23,22.5,0.0,0
2025-07-29 00:53:36.334338,1,0,26.5,0.0,18
2025-07-29 01:53:36.334338,1,1,25.5,0.0,6
2025-07-29 02:53:36.334338,1,2,25.3,0.0,0
2025-07-29 03:53:36.334338,1,3,26.5,0.0,0
2025-07-29 04:53:36.334338,1,4,28.2,0.62,7
2025-07-29 05:53:36.334338,1,5,27.6,0.0,3
2025-07-29 06:53:36.334338,1,6,28.4,0.67,7
2025-07-29 07:53:36.334338,1,7,31.7,0.0,5
2025-07-29 08:53:36.334338,1,8,30.5,0.0,57
2025-07-29 09:53:36.334338,1,9,34.3,0.0,48
2025-07-29 10:53:36.334338,1,10,30.9,0.0,41
2025-07-29 11:53:36.334338,1,11,36.9,0.0,255
2025-07-29 12:53:36.334338,1,12,35.9,0.63,270
2025-07-29 13:53:36.334338,1,13,35.3,3.44,281
2025-07-29 14:53:36.334338,1,14,36.3,0.0,184
2025-07-29 15:53:36.334338,1,15,36.9,0.0,24
2025-07-29 16:53:36.334338,1,16,34.5,0.0,27
2025-07-29 17:53:36.334338,1,17,27.6,0.0,158
2025-07-29 18:53:36.334338,1,18,27.4,0.0,93
2025-07-29 19:53:36.334338,1,19,27.5,0.0,127
2025-07-29 20:53:36.334338,1,20,27.6,0.0,0
2025-07-29 21:53:36.334338,1,21,27.5,0.0,0
2025-07-29 22:53:36.334338,1,22,24.2,0.0,0
2025-07-29 23:53:36.334338,1,23,25.5,0.0,8
2025-07-30 00:53:36.334338,2,0,23.5,0.0,9
2025-07-30 01:53:36.334338,2,1,23.9,0.0,5
2025-07-30 02:53:36.334338,2,2,22.9,0.0,19
2025-07-30 03:53:36.334338,2,3,24.6,0.0,0
2025-07-30 04:53:36.334338,2,4,24.8,0.0,0
2025-07-30 05:53:36.334338,2,5,26.8,1.68,31
2025-07-30 06:53:36.334338,2,6,32.1,0.0,0
2025-07-30 07:53:36.334338,2,7,29.4,0.0,6
2025-07-30 08:53:36.334338,2,8,37.8,0.6,52
2025-07-30 09:53:36.334338,2,9,34.5,0.0,86
2025-07-30 10:53:36.334338,2,10,34.7,0.0,57
2025-07-30 11:53:36.334338,2,11,33.1,0.59,298
2025-07-30 12:53:36.334338,2,12,36.4,0.0,308
2025-07-30 13:53:36.334338,2,13,33.7,0.96,214
2025-07-30 14:53:36.334338,2,14,34.6,0.0,310
2025-07-30 15:53:36.334338,2,15,38.7,0.0,46
2025-07-30 16:53:36.334338,2,16,32.3,0.0,30
2025-07-30 17:53:36.334338,2,17,33.6,0.0,95
2025-07-30 18:53:36.334338,2,18,28.6,0.0,121
2025-07-30 19:53:36.334338,2,19,28.6,0.87,106
2025-07-30 20:53:36.334338,2,20,31.0,0.0,3
2025-07-30 21:53:36.334338,2,21,25.2,0.0,28
2025-07-30 22:53:36.334338,2,22,29.3,0.0,18
2025-07-30 23:53:36.334338,2,23,26.6,0.0,18
2025-07-31 00:53:36.334338,3,0,23.9,0.0,12
2025-07-31 01:53:36.334338,3,1,26.4,0.72,22
2025-07-31 02:53:36.334338,3,2,27.6,0.0,0
2025-07-31 03:53:36.334338,3,3,27.7,0.0,8
2025-07-31 04:53:36.334338,3,4,24.3,0.0,1
2025-07-31 05:53:36.334338,3,5,27.2,0.0,0
2025-07-31 06:53:36.334338,3,6,29.5,0.68,1
2025-07-31 07:53:36.334338,3,7,31.1,3.71,33
2025-07-31 08:53:36.334338,3,8,33.7,0.0,47
2025-07-31 09:53:36.334338,3,9,33.9,0.0,38
2025-07-31 10:53:36.334338,3,10,31.6,0.0,29
2025-07-31 11:53:36.334338,3,11,35.6,0.0,248
2025-07-31 12:53:36.334338,3,12,36.2,0.0,276
2025-07-31 13:53:36.334338,3,13,35.9,0.0,288
2025-07-31 14:53:36.334338,3,14,36.5,0.0,239
2025-07-31 15:53:36.334338,3,15,35.2,0.0,49
2025-07-31 16:53:36.334338,3,16,33.4,0.0,36
2025-07-31 17:53:36.334338,3,17,31.1,0.89,104
2025-07-31 18:53:36.334338,3,18,26.6,0.0,46
2025-07-31 19:53:36.334338,3,19,29.5,0.0,112
2025-07-31 20:53:36.334338,3,20,27.9,0.0,0
2025-07-31 21:53:36.334338,3,21,27.0,0.0,29
2025-07-31 22:53:36.334338,3,22,23.1,0.0,12
2025-07-31 23:53:36.334338,3,23,23.0,0.0,1
2025-08-01 00:53:36.334338,4,0,27.1,0.0,0
2025-08-01 01:53:36.334338,4,1,25.0,0.0,6
2025-08-01 02:53:36.334338,4,2,27.0,0.0,0
2025-08-01 03:53:36.334338,4,3,26.5,0.0,0
2025-08-01 04:53:36.334338,4,4,27.5,0.0,2
2025-08-01 05:53:36.334338,4,5,30.5,0.71,1
2025-08-01 06:53:36.334338,4,6,28.9,0.0,2
2025-08-01 07:53:36.334338,4,7,31.4,0.0,0
2025-08-01 08:53:36.334338,4,8,31.5,0.0,31
2025-08-01 09:53:36.334338,4,9,32.6,0.0,57
2025-08-01 10:53:36.334338,4,10,33.6,0.0,44
2025-08-01 11:53:36.334338,4,11,35.2,0.0,314
2025-08-01 12:53:36.334338,4,12,34.0,0.0,268
2025-08-01 13:53:36.334338,4,13,37.3,0.0,219
2025-08-01 14:53:36.334338,4,14,32.5,0.0,244
2025-08-01 15:53:36.334338,4,15,33.1,1.43,43
2025-08-01 16:53:36.334338,4,16,31.5,0.0,45
2025-08-01 17:53:36.334338,4,17,34.1,0.85,124
2025-08-01 18:53:36.334338,4,18,30.3,0.0,136
2025-08-01 19:53:36.334338,4,19,30.7,0.0,88
2025-08-01 20:53:36.334338,4,20,24.4,0.0,0
2025-08-01 21:53:36.334338,4,21,26.9,0.0,0
2025-08-01 22:53:36.334338,4,22,27.4,0.0,2
2025-08-01 23:53:36.334338,4,23,25.2,0.0,0
2025-08-02 00:53:36.334338,5,0,27.0,0.0,0
2025-08-02 01:53:36.334338,5,1,24.0,0.0,0
2025-08-02 02:53:36.334338,5,2,28.4,0.0,0
2025-08-02 03:53:36.334338,5,3,30.9,0.0,0
2025-08-02 04:53:36.334338,5,4,26.7,0.89,0
2025-08-02 05:53:36.334338,5,5,27.7,0.0,0
2025-08-02 06:53:36.334338,5,6,32.8,1.98,0
2025-08-02 07:53:36.334338,5,7,34.3,3.26,0
2025-08-02 08:53:36.334338,5,8,31.3,0.0,0
2025-08-02 09:53:36.334338,5,9,32.6,0.0,0
2025-08-02 10:53:36.334338,5,10,33.6,0.0,0
2025-08-02 11:53:36.334338,5,11,32.0,0.0,165
2025-08-02 12:53:36.334338,5,12,33.0,0.0,137
2025-08-02 13:53:36.334338,5,13,32.7,0.0,141
2025-08-02 14:53:36.334338,5,14,32.6,0.0,158
2025-08-02 15:53:36.334338,5,15,33.3,0.0,0
2025-08-02 16:53:36.334338,5,16,32.8,0.54,11
2025-08-02 17:53:36.334338,5,17,34.2,0.0,32
2025-08-02 18:53:36.334338,5,18,27.8,0.0,14
2025-08-02 19:53:36.334338,5,19,30.5,0.83,36
2025-08-02 20:53:36.334338,5,20,26.9,0.0,0
2025-08-02 21:53:36.334338,5,21,26.2,0.0,0
2025-08-02 22:53:36.334338,5,22,26.8,1.54,0
2025-08-02 23:53:36.334338,5,23,22.7,1.12,0
2025-08-03 00:53:36.334338,6,0,25.6,0.0,0
2025-08-03 01:53:36.334338,6,1,25.3,0.0,0
2025-08-03 02:53:36.334338,6,2,26.5,0.58,0
2025-08-03 03:53:36.334338,6,3,26.8,0.0,0
2025-08-03 04:53:36.334338,6,4,32.2,0.0,0
2025-08-03 05:53:36.334338,6,5,27.2,0.0,0
2025-08-03 06:53:36.334338,6,6,28.7,0.0,0
2025-08-03 07:53:36.334338,6,7,29.8,0.0,0
2025-08-03 08:53:36.334338,6,8,31.2,0.0,0
2025-08-03 09:53:36.334338,6,9,32.0,3.28,0
2025-08-03 10:53:36.334338,6,10,36.5,0.0,0
2025-08-03 11:53:36.334338,6,11,37.4,0.0,280
2025-08-03 12:53:36.334338,6,12,33.6,0.0,112
2025-08-03 13:53:36.334338,6,13,32.9,5.43,236
2025-08-03 14:53:36.334338,6,14,35.0,0.0,110
2025-08-03 15:53:36.334338,6,15,32.2,0.0,0
2025-08-03 16:53:36.334338,6,16,33.5,0.73,0
2025-08-03 17:53:36.334338,6,17,31.4,0.0,47
2025-08-03 18:53:36.334338,6,18,26.7,0.0,79
2025-08-03 19:53:36.334338,6,19,31.5,0.0,67
2025-08-03 20:53:36.334338,6,20,30.8,0.0,0
2025-08-03 21:53:36.334338,6,21,25.0,0.0,0
2025-08-03 22:53:36.334338,6,22,24.6,0.0,0
2025-08-03 23:53:36.334338,6,23,25.4,0.0,0
2025-08-04 00:53:36.334338,0,0,25.4,0.0,10
2025-08-04 01:53:36.334338,0,1,26.2,0.0,0
2025-08-04 02:53:36.334338,0,2,29.4,1.05,27
2025-08-04 03:53:36.334338,0,3,25.8,0.0,3
2025-08-04 04:53:36.334338,0,4,25.6,0.0,27
2025-08-04 05:53:36.334338,0,5,25.6,0.0,14
2025-08-04 06:53:36.334338,0,6,28.2,0.0,0
2025-08-04 07:53:36.334338,0,7,30.9,0.0,0
2025-08-04 08:53:36.334338,0,8,35.7,0.0,76
2025-08-04 09:53:36.334338,0,9,32.2,0.0,62
2025-08-04 10:53:36.334338,0,10,34.4,0.0,53
2025-08-04 11:53:36.334338,0,11,34.4,0.0,167
2025-08-04 12:53:36.334338,0,12,37.0,0.72,264
2025-08-04 13:53:36.334338,0,13,39.5,0.0,274
2025-08-04 14:53:36.334338,0,14,32.9,0.0,126
2025-08-04 15:53:36.334338,0,15,32.2,1.66,72
2025-08-04 16:53:36.334338,0,16,34.2,0.0,32
2025-08-04 17:53:36.334338,0,17,32.3,0.0,103
2025-08-04 18:53:36.334338,0,18,33.3,0.0,77
2025-08-04 19:53:36.334338,0,19,29.5,0.0,114
2025-08-04 20:53:36.334338,0,20,26.4,0.0,7
2025-08-04 21:53:36.334338,0,21,27.2,0.0,8
2025-08-04 22:53:36.334338,0,22,27.5,0.0,6
2025-08-04 23:53:36.334338,0,23,26.4,0.0,0
2025-08-05 00:53:36.334338,1,0,25.6,0.0,24
2025-08-05 01:53:36.334338,1,1,26.9,0.0,7
2025-08-05 02:53:36.334338,1,2,27.6,0.0,2
2025-08-05 03:53:36.334338,1,3,28.8,0.0,4
2025-08-05 04:53:36.334338,1,4,28.3,0.0,10
2025-08-05 05:53:36.334338,1,5,27.9,0.0,0
2025-08-05 06:53:36.334338,1,6,29.8,0.0,0
2025-08-05 07:53:36.334338,1,7,33.2,0.0,0
2025-08-05 08:53:36.334338,1,8,30.4,0.0,31
2025-08-05 09:53:36.334338,1,9,33.8,2.48,60
2025-08-05 10:53:36.334338,1,10,33.0,0.0,49
2025-08-05 11:53:36.334338,1,11,34.4,0.0,229
2025-08-05 12:53:36.334338,1,12,37.0,0.0,230
2025-08-05 13:53:36.334338,1,13,34.7,0.0,223
2025-08-05 14:53:36.334338,1,14,33.9,0.0,298
2025-08-05 15:53:36.334338,1,15,30.3,0.0,27
2025-08-05 16:53:36.334338,1,16,33.5,0.0,23
2025-08-05 17:53:36.334338,1,17,32.0,0.0,88
2025-08-05 18:53:36.334338,1,18,33.8,0.0,46
2025-08-05 19:53:36.334338,1,19,27.5,0.61,119
2025-08-05 20:53:36.334338,1,20,27.4,0.0,0
2025-08-05 21:53:36.334338,1,21,26.4,0.0,0
2025-08-05 22:53:36.334338,1,22,28.2,0.55,0
2025-08-05 23:53:36.334338,1,23,24.4,0.0,1
2025-08-06 00:53:36.334338,2,0,25.0,0.0,4
2025-08-06 01:53:36.334338,2,1,25.8,0.0,13
2025-08-06 02:53:36.334338,2,2,25.4,0.0,3
2025-08-06 03:53:36.334338,2,3,25.0,0.0,0
2025-08-06 04:53:36.334338,2,4,27.3,0.0,13
2025-08-06 05:53:36.334338,2,5,30.2,1.14,0
2025-08-06 06:53:36.334338,2,6,27.3,0.0,8
2025-08-06 07:53:36.334338,2,7,30.9,0.0,0
2025-08-06 08:53:36.334338,2,8,30.4,0.0,47
2025-08-06 09:53:36.334338,2,9,35.3,0.0,33
2025-08-06 10:53:36.334338,2,10,30.6,0.0,54
2025-08-06 11:53:36.334338,2,11,33.0,0.0,210
2025-08-06 12:53:36.334338,2,12,35.1,0.0,260
2025-08-06 13:53:36.334338,2,13,37.3,0.0,228
